Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Gone with the Wind,1939,Passed,17 Jan 1940,238 min,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood","Margaret Mitchell, Sidney Howard, Oliver H.P. Garrett","Clark Gable, Vivien Leigh, Thomas Mitchell",The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.,English,United States,Won 8 Oscars. 21 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Internet Movie Database,8.2/10,97,8.2,"311,535",tt0031381,movie,17 Nov 2009,"$200,882,193",N/A,N/A,True
Gone with the Wind,1939,Passed,17 Jan 1940,238 min,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood","Margaret Mitchell, Sidney Howard, Oliver H.P. Garrett","Clark Gable, Vivien Leigh, Thomas Mitchell",The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.,English,United States,Won 8 Oscars. 21 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Rotten Tomatoes,90%,97,8.2,"311,535",tt0031381,movie,17 Nov 2009,"$200,882,193",N/A,N/A,True
Gone with the Wind,1939,Passed,17 Jan 1940,238 min,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood","Margaret Mitchell, Sidney Howard, Oliver H.P. Garrett","Clark Gable, Vivien Leigh, Thomas Mitchell",The manipulative daughter of a Georgia plantation owner conducts a turbulent romance with a roguish profiteer during the American Civil War and Reconstruction periods.,English,United States,Won 8 Oscars. 21 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Metacritic,97/100,97,8.2,"311,535",tt0031381,movie,17 Nov 2009,"$200,882,193",N/A,N/A,True
"Goodbye, Mr. Chips",1939,Unrated,28 Jul 1939,114 min,"Drama, Romance","Sam Wood, Sidney Franklin","R.C. Sherriff, Claudine West, Eric Maschwitz","Robert Donat, Greer Garson, Terry Kilburn",An aged teacher and former headmaster of a boarding school recalls his career and his personal life over the decades.,"English, Latin, German",United Kingdom,Won 1 Oscar. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BY2JiNjljZjAtYWJmNS00ZWQxLTlhZDMtZGVhMTc1NGFjMDdjXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Internet Movie Database,7.9/10,N/A,7.9,"10,656",tt0031385,movie,03 Feb 2004,N/A,N/A,N/A,True
"Goodbye, Mr. Chips",1939,Unrated,28 Jul 1939,114 min,"Drama, Romance","Sam Wood, Sidney Franklin","R.C. Sherriff, Claudine West, Eric Maschwitz","Robert Donat, Greer Garson, Terry Kilburn",An aged teacher and former headmaster of a boarding school recalls his career and his personal life over the decades.,"English, Latin, German",United Kingdom,Won 1 Oscar. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BY2JiNjljZjAtYWJmNS00ZWQxLTlhZDMtZGVhMTc1NGFjMDdjXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Rotten Tomatoes,83%,N/A,7.9,"10,656",tt0031385,movie,03 Feb 2004,N/A,N/A,N/A,True
Marty,1955,Not Rated,10 Jun 1955,90 min,"Drama, Romance",Delbert Mann,Paddy Chayefsky,"Ernest Borgnine, Betsy Blair, Esther Minciotti",A middle-aged butcher and a school teacher who have given up on the idea of love meet at a dance and fall for each other.,"English, German, Italian",United States,Won 4 Oscars. 19 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMDhjZjAzZTktMTY0MC00ZTVhLWE4NDQtZjIyN2JiYjZlMjU0XkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg,Internet Movie Database,7.7/10,N/A,7.7,"24,249",tt0048356,movie,05 Oct 2010,N/A,N/A,N/A,True
Marty,1955,Not Rated,10 Jun 1955,90 min,"Drama, Romance",Delbert Mann,Paddy Chayefsky,"Ernest Borgnine, Betsy Blair, Esther Minciotti",A middle-aged butcher and a school teacher who have given up on the idea of love meet at a dance and fall for each other.,"English, German, Italian",United States,Won 4 Oscars. 19 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMDhjZjAzZTktMTY0MC00ZTVhLWE4NDQtZjIyN2JiYjZlMjU0XkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg,Rotten Tomatoes,99%,N/A,7.7,"24,249",tt0048356,movie,05 Oct 2010,N/A,N/A,N/A,True
E.T. the Extra-Terrestrial,1982,PG,11 Jun 1982,115 min,"Adventure, Family, Sci-Fi",Steven Spielberg,Melissa Mathison,"Henry Thomas, Drew Barrymore, Peter Coyote",A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,English,United States,Won 4 Oscars. 52 wins & 36 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,7.9/10,91,7.9,"401,155",tt0083866,movie,23 Aug 2005,"$435,110,554",N/A,N/A,True
E.T. the Extra-Terrestrial,1982,PG,11 Jun 1982,115 min,"Adventure, Family, Sci-Fi",Steven Spielberg,Melissa Mathison,"Henry Thomas, Drew Barrymore, Peter Coyote",A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,English,United States,Won 4 Oscars. 52 wins & 36 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Rotten Tomatoes,99%,91,7.9,"401,155",tt0083866,movie,23 Aug 2005,"$435,110,554",N/A,N/A,True
E.T. the Extra-Terrestrial,1982,PG,11 Jun 1982,115 min,"Adventure, Family, Sci-Fi",Steven Spielberg,Melissa Mathison,"Henry Thomas, Drew Barrymore, Peter Coyote",A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,English,United States,Won 4 Oscars. 52 wins & 36 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Metacritic,91/100,91,7.9,"401,155",tt0083866,movie,23 Aug 2005,"$435,110,554",N/A,N/A,True
Jaws,1975,PG,20 Jun 1975,124 min,"Adventure, Thriller",Steven Spielberg,"Peter Benchley, Carl Gottlieb","Roy Scheider, Robert Shaw, Richard Dreyfuss","When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",English,United States,Won 3 Oscars. 15 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,8.1/10,87,8.1,"591,809",tt0073195,movie,14 Jun 2005,"$260,758,300",N/A,N/A,True
Jaws,1975,PG,20 Jun 1975,124 min,"Adventure, Thriller",Steven Spielberg,"Peter Benchley, Carl Gottlieb","Roy Scheider, Robert Shaw, Richard Dreyfuss","When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",English,United States,Won 3 Oscars. 15 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rotten Tomatoes,97%,87,8.1,"591,809",tt0073195,movie,14 Jun 2005,"$260,758,300",N/A,N/A,True
Jaws,1975,PG,20 Jun 1975,124 min,"Adventure, Thriller",Steven Spielberg,"Peter Benchley, Carl Gottlieb","Roy Scheider, Robert Shaw, Richard Dreyfuss","When a killer shark unleashes chaos on a beach community off Cape Cod, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",English,United States,Won 3 Oscars. 15 wins & 20 nominations total,https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Metacritic,87/100,87,8.1,"591,809",tt0073195,movie,14 Jun 2005,"$260,758,300",N/A,N/A,True
Kitty Foyle,1940,Passed,27 Dec 1940,108 min,"Drama, Romance",Sam Wood,"Christopher Morley, Dalton Trumbo, Donald Ogden Stewart","Ginger Rogers, Dennis Morgan, James Craig","A hard-working, white-collar girl from a middle-class family meets and falls in love with a young socialite, but she soon clashes with his family.",English,United States,Won 1 Oscar. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BODZkZTcwNzQtODBiNy00ZTNjLTlhMjctZDViZjQzMGIyZDg5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,Internet Movie Database,6.9/10,N/A,6.9,"3,714",tt0032671,movie,31 Jan 2006,N/A,N/A,N/A,True
Kitty Foyle,1940,Passed,27 Dec 1940,108 min,"Drama, Romance",Sam Wood,"Christopher Morley, Dalton Trumbo, Donald Ogden Stewart","Ginger Rogers, Dennis Morgan, James Craig","A hard-working, white-collar girl from a middle-class family meets and falls in love with a young socialite, but she soon clashes with his family.",English,United States,Won 1 Oscar. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BODZkZTcwNzQtODBiNy00ZTNjLTlhMjctZDViZjQzMGIyZDg5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,Rotten Tomatoes,80%,N/A,6.9,"3,714",tt0032671,movie,31 Jan 2006,N/A,N/A,N/A,True
Penny Serenade,1941,Not Rated,24 Apr 1941,119 min,"Drama, Romance",George Stevens,"Morrie Ryskind, Martha Cheavens","Cary Grant, Irene Dunne, Beulah Bondi",A couple's big dreams give way to a life full of unexpected sadness and unexpected joy.,English,United States,Nominated for 1 Oscar. 2 nominations total,https://m.media-amazon.com/images/M/MV5BMGVjYzU4NjAtOWVkYi00OWQ3LWEwYzMtOTI2ZWY3YTQ1ZGM4L2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,Internet Movie Database,7.1/10,N/A,7.1,"7,150",tt0034012,movie,01 Jun 1999,N/A,N/A,N/A,True
Penny Serenade,1941,Not Rated,24 Apr 1941,119 min,"Drama, Romance",George Stevens,"Morrie Ryskind, Martha Cheavens","Cary Grant, Irene Dunne, Beulah Bondi",A couple's big dreams give way to a life full of unexpected sadness and unexpected joy.,English,United States,Nominated for 1 Oscar. 2 nominations total,https://m.media-amazon.com/images/M/MV5BMGVjYzU4NjAtOWVkYi00OWQ3LWEwYzMtOTI2ZWY3YTQ1ZGM4L2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,Rotten Tomatoes,94%,N/A,7.1,"7,150",tt0034012,movie,01 Jun 1999,N/A,N/A,N/A,True
Room for One More,1952,Approved,26 Jan 1952,98 min,"Comedy, Family",Norman Taurog,"Jack Rose, Melville Shavelson, Anna Perrot Rose","Cary Grant, Betsy Drake, Lurene Tuttle","New Jersey couple Anna and Poppy Rose become foster parents to several kids born into less fortunate circumstances, including a desperately unhappy 13-year-old girl and a physically handicapped boy with a penchant for getting into...","English, French",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BOWFiZDBmZTAtZmRlZi00ZmI3LTk3ZjYtNTkyMzdiOGU1YWM3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,Internet Movie Database,7.1/10,73,7.1,"2,490",tt0045102,movie,23 Mar 2009,N/A,N/A,N/A,True
Room for One More,1952,Approved,26 Jan 1952,98 min,"Comedy, Family",Norman Taurog,"Jack Rose, Melville Shavelson, Anna Perrot Rose","Cary Grant, Betsy Drake, Lurene Tuttle","New Jersey couple Anna and Poppy Rose become foster parents to several kids born into less fortunate circumstances, including a desperately unhappy 13-year-old girl and a physically handicapped boy with a penchant for getting into...","English, French",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BOWFiZDBmZTAtZmRlZi00ZmI3LTk3ZjYtNTkyMzdiOGU1YWM3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,Metacritic,73/100,73,7.1,"2,490",tt0045102,movie,23 Mar 2009,N/A,N/A,N/A,True
Holiday Affair,1949,Approved,24 Dec 1949,87 min,"Comedy, Drama, Romance",Don Hartman,"Isobel Lennart, John D. Weaver","Robert Mitchum, Janet Leigh, Wendell Corey",A young widow is torn between a boring attorney and a romantic ne'er-do-well.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTNmYzE5NjQtYjk0Yy00ZDBmLWExZDEtNWI0ZmNmNDM1Mjg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,Internet Movie Database,7.1/10,63,7.1,"5,857",tt0041473,movie,03 Dec 2013,N/A,N/A,N/A,True
Holiday Affair,1949,Approved,24 Dec 1949,87 min,"Comedy, Drama, Romance",Don Hartman,"Isobel Lennart, John D. Weaver","Robert Mitchum, Janet Leigh, Wendell Corey",A young widow is torn between a boring attorney and a romantic ne'er-do-well.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTNmYzE5NjQtYjk0Yy00ZDBmLWExZDEtNWI0ZmNmNDM1Mjg2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,Metacritic,63/100,63,7.1,"5,857",tt0041473,movie,03 Dec 2013,N/A,N/A,N/A,True
The More the Merrier,1943,Passed,13 May 1943,104 min,Comedy,George Stevens,"Robert Russell, Frank Ross, Richard Flournoy","Jean Arthur, Joel McCrea, Charles Coburn","During the World War II housing shortage in Washington, two men and a woman share a single apartment and the older man plays Cupid to the other two.",English,United States,Won 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BZDM0NTY2ZTAtZTRjYi00ZDEyLThjMGYtYTRmNjY5NDIwNGFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,7.7/10,N/A,7.7,"6,607",tt0036172,movie,30 Nov 2021,N/A,N/A,N/A,True
Stella Dallas,1937,Approved,06 Aug 1937,106 min,"Drama, Romance",King Vidor,"Sarah Y. Mason, Victor Heerman, Olive Higgins Prouty","Barbara Stanwyck, John Boles, Anne Shirley",A working-class woman is willing to do whatever it takes to give her daughter a socially promising future.,English,United States,Nominated for 2 Oscars. 2 nominations total,https://m.media-amazon.com/images/M/MV5BMmE3YTMzZWItMWFhYi00MzIzLTk4OTEtZWE5OTljZjYwMzUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Internet Movie Database,7.4/10,N/A,7.4,"5,559",tt0029608,movie,10 Dec 2013,"$2,000,000",N/A,N/A,True
Stella Dallas,1937,Approved,06 Aug 1937,106 min,"Drama, Romance",King Vidor,"Sarah Y. Mason, Victor Heerman, Olive Higgins Prouty","Barbara Stanwyck, John Boles, Anne Shirley",A working-class woman is willing to do whatever it takes to give her daughter a socially promising future.,English,United States,Nominated for 2 Oscars. 2 nominations total,https://m.media-amazon.com/images/M/MV5BMmE3YTMzZWItMWFhYi00MzIzLTk4OTEtZWE5OTljZjYwMzUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Rotten Tomatoes,90%,N/A,7.4,"5,559",tt0029608,movie,10 Dec 2013,"$2,000,000",N/A,N/A,True
Mildred Pierce,1945,Approved,20 Oct 1945,111 min,"Crime, Drama, Film-Noir",Michael Curtiz,"Ranald MacDougall, James M. Cain, William Faulkner","Joan Crawford, Jack Carson, Zachary Scott",A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,"English, French",United States,Won 1 Oscar. 3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNzljY2U2MDItYWE3Yi00OWE3LWEyMjQtMGNkZmJjNDE0NDJjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.0/10,88,8.0,"25,823",tt0037913,movie,14 Jun 2005,N/A,N/A,N/A,True
Mildred Pierce,1945,Approved,20 Oct 1945,111 min,"Crime, Drama, Film-Noir",Michael Curtiz,"Ranald MacDougall, James M. Cain, William Faulkner","Joan Crawford, Jack Carson, Zachary Scott",A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,"English, French",United States,Won 1 Oscar. 3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNzljY2U2MDItYWE3Yi00OWE3LWEyMjQtMGNkZmJjNDE0NDJjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Rotten Tomatoes,86%,88,8.0,"25,823",tt0037913,movie,14 Jun 2005,N/A,N/A,N/A,True
Mildred Pierce,1945,Approved,20 Oct 1945,111 min,"Crime, Drama, Film-Noir",Michael Curtiz,"Ranald MacDougall, James M. Cain, William Faulkner","Joan Crawford, Jack Carson, Zachary Scott",A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,"English, French",United States,Won 1 Oscar. 3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNzljY2U2MDItYWE3Yi00OWE3LWEyMjQtMGNkZmJjNDE0NDJjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Metacritic,88/100,88,8.0,"25,823",tt0037913,movie,14 Jun 2005,N/A,N/A,N/A,True
North by Northwest,1959,Approved,18 Dec 1959,136 min,"Action, Adventure, Mystery",Alfred Hitchcock,Ernest Lehman,"Cary Grant, Eva Marie Saint, James Mason","A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.","English, French",United States,Nominated for 3 Oscars. 8 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.3/10,98,8.3,"323,048",tt0053125,movie,03 Nov 2009,"$66,728",N/A,N/A,True
North by Northwest,1959,Approved,18 Dec 1959,136 min,"Action, Adventure, Mystery",Alfred Hitchcock,Ernest Lehman,"Cary Grant, Eva Marie Saint, James Mason","A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.","English, French",United States,Nominated for 3 Oscars. 8 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Rotten Tomatoes,97%,98,8.3,"323,048",tt0053125,movie,03 Nov 2009,"$66,728",N/A,N/A,True
North by Northwest,1959,Approved,18 Dec 1959,136 min,"Action, Adventure, Mystery",Alfred Hitchcock,Ernest Lehman,"Cary Grant, Eva Marie Saint, James Mason","A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.","English, French",United States,Nominated for 3 Oscars. 8 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Metacritic,98/100,98,8.3,"323,048",tt0053125,movie,03 Nov 2009,"$66,728",N/A,N/A,True
The Birds,1963,PG-13,29 Mar 1963,119 min,"Drama, Horror, Mystery",Alfred Hitchcock,"Daphne Du Maurier, Evan Hunter","Rod Taylor, Tippi Hedren, Jessica Tandy",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,English,United States,Nominated for 1 Oscar. 5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg,Internet Movie Database,7.6/10,90,7.6,"186,144",tt0056869,movie,02 Sep 2003,N/A,N/A,N/A,True
The Birds,1963,PG-13,29 Mar 1963,119 min,"Drama, Horror, Mystery",Alfred Hitchcock,"Daphne Du Maurier, Evan Hunter","Rod Taylor, Tippi Hedren, Jessica Tandy",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,English,United States,Nominated for 1 Oscar. 5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg,Rotten Tomatoes,95%,90,7.6,"186,144",tt0056869,movie,02 Sep 2003,N/A,N/A,N/A,True
The Birds,1963,PG-13,29 Mar 1963,119 min,"Drama, Horror, Mystery",Alfred Hitchcock,"Daphne Du Maurier, Evan Hunter","Rod Taylor, Tippi Hedren, Jessica Tandy",A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,English,United States,Nominated for 1 Oscar. 5 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg,Metacritic,90/100,90,7.6,"186,144",tt0056869,movie,02 Sep 2003,N/A,N/A,N/A,True
Sleepless in Seattle,1993,PG,25 Jun 1993,105 min,"Comedy, Drama, Romance",Nora Ephron,"Jeff Arch, Nora Ephron, David S. Ward","Tom Hanks, Meg Ryan, Ross Malinger",A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,English,United States,Nominated for 2 Oscars. 4 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Internet Movie Database,6.8/10,72,6.8,"174,453",tt0108160,movie,27 Jun 2000,"$126,808,165",N/A,N/A,True
Sleepless in Seattle,1993,PG,25 Jun 1993,105 min,"Comedy, Drama, Romance",Nora Ephron,"Jeff Arch, Nora Ephron, David S. Ward","Tom Hanks, Meg Ryan, Ross Malinger",A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,English,United States,Nominated for 2 Oscars. 4 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Rotten Tomatoes,75%,72,6.8,"174,453",tt0108160,movie,27 Jun 2000,"$126,808,165",N/A,N/A,True
Sleepless in Seattle,1993,PG,25 Jun 1993,105 min,"Comedy, Drama, Romance",Nora Ephron,"Jeff Arch, Nora Ephron, David S. Ward","Tom Hanks, Meg Ryan, Ross Malinger",A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,English,United States,Nominated for 2 Oscars. 4 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Metacritic,72/100,72,6.8,"174,453",tt0108160,movie,27 Jun 2000,"$126,808,165",N/A,N/A,True
Lars and the Real Girl,2007,PG-13,02 Nov 2007,106 min,"Comedy, Drama, Romance",Craig Gillespie,Nancy Oliver,"Ryan Gosling, Emily Mortimer, Paul Schneider",A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.,"English, Spanish","United States, Canada",Nominated for 1 Oscar. 7 wins & 36 nominations total,https://m.media-amazon.com/images/M/MV5BMGY5YmMwNmUtNmNhMy00ZjE1LWI3NDQtZTQ1NzEzZGM5NTI3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Internet Movie Database,7.3/10,70,7.3,"144,946",tt0805564,movie,15 Apr 2008,"$5,972,884",N/A,N/A,True
Lars and the Real Girl,2007,PG-13,02 Nov 2007,106 min,"Comedy, Drama, Romance",Craig Gillespie,Nancy Oliver,"Ryan Gosling, Emily Mortimer, Paul Schneider",A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.,"English, Spanish","United States, Canada",Nominated for 1 Oscar. 7 wins & 36 nominations total,https://m.media-amazon.com/images/M/MV5BMGY5YmMwNmUtNmNhMy00ZjE1LWI3NDQtZTQ1NzEzZGM5NTI3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Rotten Tomatoes,81%,70,7.3,"144,946",tt0805564,movie,15 Apr 2008,"$5,972,884",N/A,N/A,True
